Activity Name: stand/
UserID: 18541
StartTime: 0
x	y	z
-968	319	4
-954	351	-13
-954	350	-4
-967	320	6
-964	297	3
-962	291	3
-961	303	6
-961	313	-2
-967	312	7
-964	300	-8
-969	312	3
-960	323	-8
-954	312	-8
-961	318	-8
-961	307	3
-973	279	35
-985	265	39
-973	265	20
-959	296	3
-964	302	-1
-975	304	3
-964	291	-1
-970	295	-1
-968	280	11
-968	284	3
-961	288	-1
-973	284	9
-967	284	0
-969	284	-1
-970	315	8
-968	310	8
-957	304	-8
-953	307	-13
-961	310	-8
-968	319	-16
-957	318	-8
-961	339	7
-953	335	-4
-957	343	-10
-962	339	11
-970	331	12
-973	320	14
-984	315	-32
-994	304	-33
-985	342	-32
-948	428	3
-967	492	30
-953	508	83
-900	502	137
-879	539	140
-856	564	151
-837	569	172
-817	588	167
-753	601	211
-720	592	220
-689	633	207
-669	652	200
-655	683	198
-655	695	195
-669	719	192
-671	732	192
-679	748	167
-680	710	174
-674	700	153
-716	739	136
-751	777	142
-769	795	155
-733	760	147
-712	715	145
-728	710	103
-733	748	102
-732	816	103
-719	777	113
-717	753	127
-720	750	142
-722	734	161
-756	731	175
-727	752	166
-705	700	163
-732	700	199
-756	655	198
-749	659	193
-744	668	198
-743	681	198
-738	641	167
-765	635	171
-777	688	216
-756	695	227
-761	671	231
-778	652	223
-775	652	220
-778	648	227
-778	647	236
-772	648	225
-746	672	211
-754	683	216
-760	663	216
-762	647	204
-765	647	206
-759	663	207
-761	654	204
-761	655	216
-749	671	216
-751	679	214
-756	671	220
-759	664	227
-751	677	230
-751	679	224
-741	675	200
-748	711	209
-744	688	208
-744	691	206
-735	697	224
-733	702	238
-743	684	230
-749	672	216
-746	671	219
-745	697	216
-740	691	220
-751	664	212
-756	655	211
-761	679	231
-749	654	222
-737	696	225
-737	692	224
-749	657	211
-760	654	232
-761	681	254
-756	671	238
-760	652	222
-756	649	215
-753	655	219
-756	670	239
-764	678	233
-753	668	227
-750	670	217
-753	670	224
-754	665	236
-760	662	240
-757	664	251
-753	671	239
-753	676	224
-753	670	222
-749	673	216
-752	668	228
-751	662	220
-751	668	232
-749	676	232
-752	675	230
-741	684	224
-752	672	222
-748	683	233
-745	672	232
-745	662	220
-749	675	224
-745	673	227
-746	684	230
-745	680	224
-746	679	230
-751	675	222
-745	664	211
-751	667	216
-749	675	219
-756	689	231
-761	655	227
-765	662	220
-760	671	216
-761	647	195
-764	647	204
-762	672	225
-756	681	230
-756	663	216
-762	656	209
-756	668	216
-754	668	230
-756	659	222
-759	668	225
-754	665	224
-752	665	216
-759	663	222
-759	668	235
-753	671	220
-753	686	227
-753	686	224
-745	649	227
-753	671	222
-754	678	225
-753	664	220
-757	663	216
-756	659	217
-756	673	230
-754	711	232
-751	657	214
-769	632	211
-767	631	217
-765	639	203
-769	652	227
-772	668	241
-768	667	225
-765	655	211
-761	652	211
-764	657	207
-761	651	207
-765	655	209
-761	664	230
-760	671	227
-761	664	216
-761	660	209
-761	675	220
-761	673	217
-757	667	214
-753	664	212
-749	664	214
-753	672	227
-751	691	239
-744	684	239
-738	686	227
-741	681	228
-737	684	225
-740	676	231
-751	664	236
-753	652	251
-752	664	248
-744	679	233
-740	684	232
-744	675	241
-749	668	239
-749	664	240
-751	664	232
-744	684	240
-745	686	236
-754	660	227
-749	668	231
-749	678	236
-753	675	226
-752	668	231
-756	688	241
-761	664	230
-761	664	224
-756	665	211
-754	662	195
-756	649	190
-770	655	199
-765	672	214
-761	664	211
-765	654	207
-770	659	206
-765	656	204
-762	664	208
-765	670	209
-765	657	209
-769	659	209
-761	655	211
-769	655	209
-765	665	215
-769	656	217
-770	657	211
-769	659	215
-762	659	208
-762	664	207
-762	665	216
-767	668	220
-765	664	217
-765	655	208
-769	665	211
-764	663	211
-765	659	207
-767	664	216
-764	659	207
-772	670	212
-775	655	207
-764	652	209
-761	659	204
-756	668	204
-765	660	201
-769	649	214
-781	656	220
-772	648	206
-759	655	203
-764	679	212
-765	655	204
-765	652	204
-762	665	206
-759	672	214
-756	678	211
-758	665	209
-760	668	198
-754	673	199
-751	679	199
-756	675	211
-760	675	207
-759	671	200
-761	671	198
-761	671	195
-756	663	191
-753	668	198
-757	673	206
-762	675	207
-768	678	206
-764	664	201
-769	656	198
-772	654	191
-767	652	190
-767	664	190
-761	668	204
-764	670	207
-769	657	203
-759	655	195
-765	655	196
-769	656	204
-775	659	208
-765	659	206
-765	668	201
-756	679	204
-765	655	208
-756	675	220
-749	688	212
-749	687	207
-761	664	204
-765	654	208
-757	679	214
-749	688	208
-748	679	200
-749	679	207
-753	679	207
-751	681	207
-749	679	208
-753	679	209
-756	679	209
-752	670	199
-749	678	201
-745	675	195
-752	671	206
-753	673	207
-752	675	206
-756	670	200
-760	676	211
-754	675	214
-754	672	216
-751	668	214
-756	678	216
-756	675	214
-749	672	210
-753	675	216
-746	680	212
-756	683	216
-749	668	220
-752	679	215
-749	676	222
-749	675	215
-746	670	216
-752	673	224
-756	667	211
-749	683	227
-749	681	220
-753	671	207
-756	671	214
-756	681	222
-759	675	223
-760	656	209
-765	651	209
-761	655	208
-762	671	216
-761	675	225
-756	671	219
-761	663	211
-759	659	208
-760	664	216
-760	667	211
-760	660	211
-759	664	215
-756	673	236
-751	686	240
-743	694	216
-744	675	214
-752	671	208
-756	673	222
-753	671	225
-751	668	211
-752	668	208
-754	696	209
-752	679	207
-759	671	206
-762	654	209
-762	671	212
-760	665	211
-759	673	211
-760	672	207
-752	679	201
-751	680	199
-756	671	192
-759	668	195
-761	673	207
-756	668	206
-753	679	199
-753	675	199
-754	675	207
-757	671	207
-756	675	206
-751	675	204
-751	681	207
-749	681	207
-741	683	206
-740	687	211
-749	688	209
-752	671	211
-746	679	216
-752	689	216
-751	675	204
-753	673	200
-753	676	208
-757	667	211
-764	648	199
-765	647	193
-764	659	196
-760	675	201
-756	683	208
-761	664	208
-757	662	200
-753	668	199
-754	672	203
-761	671	214
-761	675	206
-756	673	209
-753	670	204
-756	671	204
-756	671	203
-751	680	211
-753	675	207
-756	679	211
-754	679	216
-756	672	216
-752	673	207
-746	688	199
-744	675	200
-752	678	223
-754	663	225
-749	670	227
-748	671	228
-752	676	224
-752	670	222
-749	675	230
-746	680	235
-746	676	224
-744	675	222
-749	679	220
-738	684	219
-738	684	224
-745	681	222
-741	686	224
-745	675	232
-752	679	241
-760	667	235
-749	668	222
-737	688	214
-737	688	216
-749	675	233
-753	671	238
-749	676	225
-744	681	220
-744	679	216
-753	671	224
-756	675	227
-753	679	220
-749	673	223
-746	671	216
-751	675	219
-753	670	231
-752	672	224
-752	668	216
-756	668	216
-757	670	227
-753	672	228
-756	667	227
-756	665	207
-754	671	227
-756	675	227
-759	665	219
-761	657	223
-759	664	224
-757	652	211
-753	655	211
-761	664	227
-760	672	240
-757	665	216
-754	660	201
-760	655	220
-756	664	225
-753	681	238
-749	679	240
-753	667	220
-759	664	227
-753	664	225
-757	676	233
-749	675	227
-749	676	227
-757	670	223
-761	664	231
-769	659	223
-753	667	216
-757	659	204
-754	660	203
-757	664	212
-760	662	214
-760	662	204
-756	671	209
-760	670	207
-761	657	211
-765	655	203
-760	667	206
-760	684	217
-761	668	215
-765	657	204
-759	665	207
-761	664	200
-765	667	211
-761	659	211
-770	664	209
-761	663	232
-765	659	207
-776	652	208
-784	664	231
-773	655	208
-765	657	174
-765	665	161
-756	684	135
-744	671	134
-748	675	134
-753	689	136
-753	696	143
-749	744	176
-746	716	152
-754	692	172
-770	678	182
-781	639	174
-778	617	196
-776	627	208
-777	655	204
-761	675	188
-761	676	188
-770	661	195
-772	671	208
-778	672	219
-773	654	222
-773	639	220
-776	638	207
-775	646	199
-781	640	215
-778	651	207
-776	649	204
-778	647	211
-778	654	209
-772	641	214
-776	635	217
-781	639	214
-784	630	212
-784	638	215
-781	630	220
-776	652	214
-775	651	215
-778	639	211
-786	639	216
-778	636	216
-781	647	224
-783	646	217
-777	639	209
-780	636	212
-781	632	225
-784	643	227
-784	639	219
-776	643	211
-776	646	220
-778	636	216
-784	636	212
-781	636	222
-776	651	224
-781	636	216
-783	643	219
-784	632	220
-784	638	225
-783	632	220
-784	636	220
-784	636	222
-788	632	224
-797	646	238
-797	595	211
-800	611	185
-792	633	153
-772	647	167
-744	675	179
-741	691	208
-751	711	207
-744	703	215
-744	688	206
-746	663	198
-749	651	199
-754	657	192
-754	663	199
-757	678	206
-761	695	212
-769	684	232
-762	688	230
-753	688	241
-757	696	230
-769	638	198
-752	624	244
-744	608	190
-759	588	211
-777	584	188
-799	612	152
-826	551	147
-857	547	127
-887	516	110
-897	470	89
-949	519	136
-929	519	142
-913	467	103
-911	448	63
-901	457	33
-908	449	15
-914	451	22
-919	435	24
-916	432	24
-921	462	15
-921	433	6
-916	423	4
-924	435	22
-925	440	28
-928	435	31
-928	430	20
-925	428	15
-912	428	15
-904	428	9
-911	467	12
-916	476	23
-913	467	24
-912	459	19
-921	444	24
-917	435	18
-916	436	15
-913	447	7
-912	451	11
-909	463	16
-909	457	15
-912	457	20
-912	448	15
-916	451	12
-909	455	15
-909	460	15
-909	463	20
-909	467	28
-903	471	30
-898	475	19
-897	496	23
-904	487	32
-904	464	28
-911	463	24
-912	455	16
-906	449	8
-904	464	12
-904	473	16
-904	474	19
-904	473	15
-906	471	17
-904	465	12
-905	463	7
-906	472	12
-905	470	19
-909	472	19
-903	467	19
-906	471	12
-904	463	8
-903	472	15
-909	468	14
-909	471	15
-908	464	24
-905	467	22
-908	459	15
-909	455	16
-909	456	15
-912	463	22
-909	456	19
-909	464	16
-909	468	19
-911	457	17
-909	449	20
-909	452	15
-911	464	22
-905	463	19
-913	459	12
-909	467	27
-911	471	25
-911	460	22
-904	457	17
-905	463	19
-904	463	16
-904	465	19
-912	471	24
-909	467	24
-909	463	24
-909	464	23
-904	473	31
-905	472	24
-906	467	20
-904	464	26
-906	468	20
-905	480	30
-900	472	30
-904	468	30
-906	472	28
-904	473	30
-901	476	28
-900	470	25
-909	472	31
-905	472	27
-904	470	31
-905	472	24
-905	471	24
-909	472	30
-905	468	31
-905	465	32
-906	463	22
-904	476	35
-904	473	35
-909	467	31
-903	470	24
-903	472	31
-909	467	30
-908	470	28
-906	467	30
-904	467	20
-903	468	28
-909	470	30
-906	475	31
-909	472	32
-903	463	19
-900	470	28
-903	472	31
-904	470	24
-900	479	39
-904	476	35
-903	471	28
-904	476	31
-904	473	31
-903	475	24
-906	476	23
-904	471	30
-904	476	24
-904	472	24
-906	472	24
-903	470	32
-904	473	26
-903	473	28
-900	476	35
-909	467	22
-906	476	35
-903	476	33
-909	468	23
-909	465	20
-909	464	25
-904	467	31
-904	467	33
-905	464	30
-905	463	31
-905	460	31
-905	459	24
-904	463	28
-909	463	28
-909	463	30
-905	463	28
-909	463	31
-909	470	40
-909	465	33
-905	462	28
-906	464	24
-912	467	30
-909	467	33
-903	463	31
-906	463	31
-905	467	32
-909	468	28
-909	472	35
-900	465	35
-903	467	35
-904	471	30
-901	476	38
-905	468	31
-903	476	35
-905	478	32
-904	476	28
-905	475	35
-904	473	39
-908	471	35
-900	468	31
-904	472	35
-901	472	39
-908	470	39
-904	473	31
-909	470	38
-904	464	33
-908	467	33
-903	462	32
-908	471	27
-905	479	38
-903	465	39
-904	468	30
-904	465	31
-904	470	36
-904	463	38
-908	457	35
-905	472	36
-908	476	39
-909	467	35
-909	463	30
-909	470	35
-901	467	38
-909	471	35
-903	465	35
-904	465	31
-904	468	32
-904	475	38
-904	472	30
-903	467	31
-904	470	35
-903	470	38
-901	471	32
-900	463	30
-908	470	32
-904	467	36
-905	470	30
-904	468	30
-901	464	28
-908	467	31
-908	465	31
-906	467	28
-912	465	28
-904	470	39
-905	465	35
-906	460	30
-906	467	31
-905	465	35
-906	467	44
-905	470	38
-912	455	30
-911	455	31
-912	463	40
-912	456	35
-908	464	28
-904	467	31
-904	462	35
-908	462	40
-913	462	39
-909	460	28
-909	468	38
-911	472	35
-908	463	30
-908	465	35
-905	465	34
-903	476	36
-903	473	33
-916	476	28
-904	476	39
-904	475	44
-906	464	35
-904	472	31
-912	468	44
-909	470	38
-909	467	35
-906	464	39
-914	457	27
-912	459	35
-904	464	39
-911	459	35
-911	457	38
-909	456	38
-906	460	39
-905	463	35
-905	463	39
-909	463	44
-906	462	40
-904	465	44
-911	462	43
-909	463	41
-908	460	38
-906	463	44
-906	460	33
-912	459	35
-905	462	46
-911	460	38
-909	455	43
-909	463	35
-911	465	39
-905	462	44
-911	464	39
-905	463	34
-909	467	39
-904	465	43
-909	463	40
-906	463	39
-904	467	33
