Activity Name: bath/
UserID: D
StartTime: 0
x	y	z
-866	323	-143
-778	320	-72
-832	376	-8
-552	560	161
-409	368	231
-368	599	120
-549	844	487
-133	387	975
-194	467	1286
-106	1055	1123
48	1424	1103
305	1535	995
367	1350	591
414	1043	102
408	796	-122
396	764	-196
223	627	-450
9	1048	-569
-217	1692	-881
-52	2047	-1050
60	1284	-1153
211	1084	-945
483	923	-893
439	950	-689
315	263	-581
1176	-1057	-484
1059	-516	-50
-63	112	1086
225	766	647
924	1032	278
971	625	312
744	582	230
875	211	209
859	635	259
793	827	695
583	902	694
604	816	476
638	608	463
620	376	366
568	102	451
519	54	507
595	300	489
784	15	659
846	60	534
800	415	304
743	643	273
671	807	204
480	1057	286
396	1164	600
441	1084	470
532	958	328
473	960	286
496	1031	275
470	855	520
579	545	465
510	287	680
478	519	568
351	444	707
302	657	792
145	791	903
206	628	860
167	603	736
407	592	463
569	414	560
275	350	835
182	76	1116
175	120	631
247	724	89
275	1644	127
252	1718	598
188	1496	591
231	1500	657
303	1521	542
470	812	566
503	560	675
383	673	851
508	184	807
536	-36	791
467	492	984
369	504	806
374	479	659
345	700	180
374	622	44
361	470	-103
265	492	-328
152	620	-164
-239	1224	188
-344	1223	574
-693	244	2017
-141	1212	1523
152	1511	444
249	814	670
377	448	910
344	395	824
339	195	719
279	-9	832
52	199	977
-231	-128	1187
-77	-946	1072
-138	-729	1016
-197	-820	998
-136	-976	888
-196	-457	880
-133	363	753
-130	583	630
-272	756	575
-199	609	710
55	288	755
431	-40	769
782	-113	591
883	-50	312
639	-7	192
-124	-55	-573
-1713	1375	-1514
-2048	2047	-1117
-1943	1916	-545
-1501	1756	-104
-871	1767	60
-581	1366	259
-817	152	-57
-424	508	-1223
-391	462	-1104
-328	-16	-832
-349	-62	-993
-167	392	-1413
312	312	-1609
259	-104	-1017
63	-151	-737
-45	-47	-848
-184	-60	-1037
-65	100	-912
-79	376	-1080
-68	57	-921
-57	97	-1057
-24	124	-876
-29	-15	-1087
-481	-481	-1128
-337	-49	-1359
63	536	-1927
80	167	-1289
-175	-162	-634
-177	-60	-712
-185	-328	-865
-151	-32	-952
-281	-39	-789
-192	235	-832
-104	227	-968
-162	89	-1437
12	-241	-1113
-532	649	-900
-32	518	-640
-281	744	-276
172	908	-1114
-417	228	-1336
-781	137	-706
-817	1144	-353
-586	2016	-561
-420	1574	-653
-184	1271	-677
-29	1068	-861
86	649	-913
-57	708	-308
120	887	-258
63	779	-429
-40	675	-204
-245	622	-60
-338	1251	99
-213	1433	-28
-64	1223	51
-29	880	35
62	764	7
148	967	-136
231	1190	-113
79	691	-58
39	803	-13
88	1124	-60
86	1167	30
-36	860	235
-119	1193	284
-95	915	400
-250	352	542
-306	536	547
-356	1159	355
-64	1607	35
145	1487	31
81	583	323
-82	732	455
-257	731	227
-543	1054	339
-701	851	415
-655	950	304
-388	1409	-66
-298	1368	-69
-394	1168	22
-77	1068	-89
-210	1139	-89
-57	958	-217
-49	681	-217
-92	430	-344
-100	200	-31
-292	406	-484
324	1715	-1216
-8	67	-1588
-772	-202	-1265
-1041	1235	-836
-511	1388	308
-161	737	-287
-165	24	-164
-2048	574	-500
-797	652	248
-927	456	-133
-1394	696	-229
-1040	487	100
-1317	792	-13
-1181	428	-231
-1042	-249	-644
-1138	-407	88
-1090	216	382
-1316	704	240
-1212	935	96
-975	952	12
