Activity Name: sit/
UserID: 63
StartTime: 0
x	y	z
-324	913	-367
-327	908	-370
-328	923	-375
-329	920	-381
-324	912	-372
-333	915	-377
-328	918	-372
-329	915	-377
-329	913	-377
-332	912	-381
-329	916	-377
-329	912	-377
-333	916	-377
-328	918	-377
-329	918	-375
-332	913	-377
-333	915	-375
-332	919	-372
-335	919	-372
-335	913	-376
-332	920	-378
-333	913	-380
-335	924	-370
-332	911	-356
-328	915	-354
-321	905	-361
-336	923	-365
-344	920	-376
-333	924	-372
-324	912	-351
-329	932	-362
-335	912	-357
-325	928	-361
-314	929	-348
-325	929	-354
-321	937	-338
-320	934	-345
-335	904	-346
-303	951	-328
-321	939	-343
-320	927	-336
-329	935	-346
-324	935	-335
-313	934	-332
-320	928	-333
-320	927	-330
-304	966	-338
-308	936	-329
-303	927	-298
-298	912	-314
-308	942	-322
-296	956	-336
-288	928	-330
-274	960	-298
-284	927	-281
-313	975	-271
-309	888	-313
-308	879	-401
-314	931	-557
-308	920	-449
-288	871	-413
-292	940	-412
-298	915	-402
-308	892	-397
-356	880	-505
-349	929	-481
-325	871	-384
-365	892	-433
-345	896	-410
-361	871	-413
-368	895	-426
-359	903	-426
-346	899	-412
-344	903	-412
-341	904	-409
-341	899	-405
-344	919	-400
-333	897	-388
-336	911	-386
-328	910	-377
-328	915	-368
-329	915	-369
-335	915	-365
-329	920	-362
-333	923	-367
-330	915	-370
-328	916	-365
-325	915	-361
-329	913	-368
-333	920	-368
-332	918	-369
-327	920	-365
-330	920	-362
-330	921	-372
-328	915	-369
-332	919	-364
-333	926	-377
-336	929	-378
-356	947	-385
-341	920	-341
-329	911	-288
-328	919	-272
-327	926	-257
-333	932	-273
-341	935	-276
-346	945	-288
-340	942	-290
-336	931	-287
-335	940	-282
-337	937	-292
-338	936	-301
-340	943	-308
-333	924	-297
-344	937	-306
-337	937	-314
-335	928	-308
-336	931	-317
-337	934	-311
-333	931	-306
-333	928	-316
-340	935	-325
-333	934	-320
-335	926	-320
-333	934	-324
-335	928	-324
-335	935	-320
-335	927	-324
-333	932	-322
-333	931	-328
-333	931	-328
-329	927	-324
-332	935	-324
-328	931	-325
-328	931	-327
-333	931	-327
-332	931	-322
-330	935	-325
-329	932	-327
-332	926	-322
-333	928	-324
-329	931	-322
-328	931	-324
-332	934	-322
-328	932	-317
-335	931	-329
-324	931	-317
-336	942	-330
-328	927	-317
-328	931	-304
-328	931	-314
-330	931	-321
-328	929	-320
-329	931	-324
-333	934	-321
-328	929	-320
-329	935	-328
-328	927	-320
-330	927	-325
-332	927	-325
-330	929	-324
-328	931	-321
-329	927	-319
-330	928	-320
-328	931	-322
-333	934	-324
-329	935	-324
-330	931	-320
-332	931	-325
-332	928	-324
-328	927	-321
-321	931	-321
-324	935	-320
-328	935	-322
-328	932	-324
-328	935	-324
-327	932	-324
-330	929	-322
-328	931	-320
-328	929	-322
-328	932	-321
-328	934	-328
-330	927	-324
-328	931	-330
-329	931	-325
-328	928	-324
-329	929	-320
-328	931	-324
-329	931	-321
-329	931	-324
-324	931	-317
-325	927	-320
-333	935	-330
-324	935	-330
-327	923	-321
-320	934	-329
-325	927	-328
-328	928	-329
-312	944	-328
-308	944	-319
-328	939	-353
-321	923	-338
-305	940	-322
-304	950	-305
-311	940	-320
-311	929	-312
-312	934	-313
-304	944	-314
-306	939	-311
-306	931	-295
-305	971	-320
-297	951	-306
-286	935	-274
-304	950	-305
-301	947	-305
-290	940	-281
-304	960	-308
-293	948	-303
-296	945	-281
-296	955	-285
-292	950	-293
-301	940	-296
-292	956	-285
-296	944	-292
-305	952	-301
-308	942	-296
-297	947	-289
-308	948	-296
-304	940	-304
-304	955	-301
-296	936	-296
-300	947	-301
-301	952	-305
-300	955	-301
-313	966	-290
-321	988	-316
-340	1022	-369
-343	1048	-381
-327	1035	-271
-296	896	-82
-301	956	-132
-306	1016	-167
-328	974	-185
-370	971	-173
-385	960	-121
-340	936	-130
-365	1001	-13
-317	1008	127
-205	864	383
-189	478	624
-97	200	748
-105	404	944
-72	300	956
-81	215	1011
-97	240	1004
