Activity Name: run/
UserID: 22867
StartTime: 0
x	y	z
-1209	2047	-1032
-1537	1729	-756
-1032	15	-482
-720	-455	48
-735	-916	183
-743	-921	30
-932	-68	-162
-1586	2047	-1012
-1121	2047	-343
-288	2047	-217
104	1169	0
543	148	-26
835	-121	-18
871	4	-1
688	240	-81
-90	2047	-1209
-1288	2047	-1812
-1481	2047	-765
-1164	423	-688
-692	-636	-232
-673	-564	390
-716	-856	252
-730	-704	-90
-1144	1191	-752
-1425	2047	-959
-730	2047	-324
159	1539	-167
300	839	49
688	-210	-57
622	-173	-21
-39	715	476
419	679	-45
275	2047	-2048
-721	2047	-1997
-1096	912	-908
-493	-4	-689
-324	-240	-472
-594	-479	11
-737	-340	180
-594	371	-877
-505	2047	-1761
-500	2047	-1257
-237	1518	-410
248	451	-242
668	296	-29
572	-79	171
345	-44	47
331	1347	-834
-202	2047	-2040
-1064	1700	-1236
-1000	937	-497
-577	150	-258
-274	-472	-224
-207	-492	-231
-343	-128	-399
-573	848	-922
-1082	2047	-1721
-1077	1895	-954
-628	1272	-313
-72	556	-44
375	9	97
835	-306	94
1112	76	-288
967	1566	-1209
164	2047	-2048
-993	2047	-1373
-1304	1028	-854
-1053	-146	-301
-1096	-448	377
-1073	-954	244
-1025	-802	-93
-1185	494	-506
-1884	2047	-1111
-1277	2047	252
97	1651	-297
609	1023	-9
972	-113	63
1008	-305	64
747	167	-95
310	1996	-1040
-437	2047	-1881
-1081	2047	-1288
-1409	1299	-717
-1040	-292	-313
-944	-853	71
-962	-976	183
-941	-625	143
-1133	-47	-194
-2048	2047	-1412
-1378	2047	-989
-79	2047	-484
654	335	-4
817	-20	89
761	-20	103
600	92	-4
246	1548	-692
-676	2047	-1521
-1197	2047	-1111
-1210	1057	-753
-752	-452	-356
-804	-601	124
-904	-986	92
-946	-689	-50
-1192	1310	-629
-1188	2047	-756
-360	2047	-533
164	1575	-152
510	435	-4
888	-20	78
873	-76	124
751	184	-161
291	2047	-1181
-442	2047	-1745
-841	2047	-954
-1224	1004	-501
-1173	-354	-217
-1045	-890	175
-1052	-967	160
-1145	-322	-79
-1380	2047	-961
-1039	2047	-820
-72	2047	-447
483	1368	-116
772	385	70
987	-7	264
899	-132	240
726	104	-157
143	2047	-1736
-594	2047	-2004
-1060	2047	-1010
-1186	145	-533
-1079	-585	-16
-1058	-893	304
-1069	-943	112
-1096	-429	-93
-1508	2047	-700
-1794	2047	673
-576	2047	169
489	1459	416
711	-95	184
728	-432	83
824	-263	107
871	111	-186
345	2047	-1136
-402	2047	-1401
-1149	2047	-729
-1485	423	-660
-1225	-832	-76
-1252	-1277	248
-1303	-1073	-50
-1365	-364	-176
-1997	2047	-884
-1368	2047	-456
167	2047	-89
678	527	161
751	-282	57
636	-367	-41
566	-89	-168
536	839	-557
9	2047	-1553
-877	2047	-1444
-1580	2047	-1000
-1009	-4	-549
-682	-477	236
-804	-1032	151
-793	-977	3
-861	-408	99
-1575	2047	-1069
-1704	2047	-444
-520	2047	-253
291	796	251
723	313	356
760	-39	250
807	17	48
481	1168	-569
-161	2047	-1687
-792	2047	-1581
-1220	1935	-1095
-1015	-47	-832
-857	-793	-84
-848	-1241	94
-848	-1153	-93
-992	-415	-263
-2048	2047	-1572
-1697	2047	-840
-289	2047	-512
353	919	39
739	112	163
888	31	246
891	190	136
574	1513	-605
-293	2047	-1613
-953	2047	-1365
-1365	1721	-973
-1028	-329	-690
-831	-789	95
-930	-1355	46
-948	-1092	-144
-1268	233	-368
-2048	2047	-1312
-1249	2047	-381
76	1843	-89
675	403	159
822	-233	134
819	-188	127
825	51	-61
383	1551	-765
-328	2047	-1572
-1005	2047	-1247
-1237	1414	-800
-813	-201	-345
-717	-697	140
-848	-855	86
-898	-509	63
-928	268	-240
-1327	2047	-1956
-1421	2047	585
-172	1575	-288
483	1176	247
716	12	95
846	-488	-68
759	-180	-71
551	1262	-872
-264	2047	-2048
-776	2047	-1636
-1005	1108	-639
-829	-431	-138
-868	-513	435
-888	-808	296
-863	-720	-26
-1033	608	-516
-1704	2047	-1127
-1053	2047	-66
177	1443	-284
627	942	79
891	-12	79
967	-253	15
780	369	-138
47	2047	-1007
-866	2047	-1530
-1380	2047	-976
-1409	711	-858
-884	-644	-447
-812	-728	123
-780	-1074	1
-845	-793	-121
-1460	1737	-377
-1908	2047	41
-1476	1068	616
-160	1604	208
795	561	247
803	-360	384
796	-370	-34
867	177	-224
696	2047	-58
140	2047	159
-732	2047	148
-919	264	-200
-872	-616	-268
-949	-848	-161
-845	-665	-52
-1044	148	-173
-1444	2047	199
-1188	2047	824
-277	1851	480
335	894	372
559	161	204
809	-378	24
931	-18	-58
798	1321	-215
148	2047	-772
-345	2047	-372
-887	1760	-159
-928	96	-258
-863	-557	76
-948	-685	184
-925	-317	60
-977	1807	-584
-697	2047	-61
-125	2047	0
368	1420	-160
856	822	-4
1164	24	158
1047	-256	112
735	1	-47
359	1935	-909
-352	2047	-1380
-644	2047	-701
-719	967	-420
-479	-221	-183
-607	-588	113
-893	-666	179
-777	-208	-138
-175	1289	-1674
-261	2047	-2048
272	2047	-1409
216	1628	-564
-29	97	-205
195	-527	151
504	-585	-25
207	-7	-82
286	961	-2036
136	2047	-2048
185	1881	-2048
-185	1080	-1229
-615	187	-402
-823	-592	-20
-706	-772	288
-501	-465	192
-335	918	-792
-433	2047	-1485
-152	2047	-740
22	1767	-308
264	399	-18
376	-160	-8
582	-348	44
979	-463	-129
839	531	-1033
323	2047	-2048
-5	2047	-1785
-548	1401	-751
-612	95	-15
-815	-237	483
-874	-461	372
-692	-200	94
-508	1216	-681
-282	2047	-992
-201	2047	-733
7	1694	-173
152	195	-253
318	-308	-177
508	-744	-77
728	-546	-284
676	1447	-1261
184	2047	-2048
-336	2047	-1514
-701	959	-552
-650	-129	113
-797	-488	319
-929	-513	46
-820	217	-226
-633	1134	-356
-407	2047	-724
-68	2047	-784
141	2047	-442
155	748	-244
337	-74	-164
614	-296	-109
912	-421	-175
915	451	-674
230	2047	-2048
-288	2047	-1703
-832	1409	-610
-897	-100	70
-953	-381	534
-937	-709	291
-895	-481	-4
-1095	1265	-738
-1184	2047	-916
-509	2047	-621
70	1656	-313
528	335	-192
864	-40	-65
860	88	71
686	219	-68
156	2020	-991
-564	2047	-1322
-1144	2047	-1025
-1079	1073	-585
-698	-273	-301
-664	-528	131
-781	-740	159
-829	-532	-87
-890	947	-288
-1063	2047	-602
-528	2047	-52
27	2022	-12
444	721	60
729	73	79
752	11	111
809	56	-29
600	1087	-464
-167	2047	-1410
-593	2047	-957
-905	1584	-615
-600	68	-313
-605	-232	225
-752	-648	192
-813	-705	-61
-916	443	-172
-1071	2047	-629
-697	2047	214
-277	1852	295
167	819	166
584	428	121
784	131	183
876	-32	-8
596	1144	-218
91	2047	-842
-241	2047	-656
-695	1932	-448
-705	272	-431
-626	-360	-44
-751	-700	12
-857	-740	-84
-1069	519	-337
-1260	2047	-786
-525	2047	-471
-88	2047	-388
207	783	-164
563	96	-116
817	-29	35
931	-24	17
625	847	-506
-388	2047	-1309
-893	2047	-776
-1076	1636	-589
-717	9	-344
-714	-552	46
-783	-1001	132
-719	-869	20
-826	92	-109
-1455	2047	-735
-866	2047	-351
-183	2047	-218
224	894	-23
663	159	-16
944	43	83
966	94	-57
472	1183	-657
-660	2047	-1437
-1097	2047	-1069
-1305	1524	-845
-897	-20	-362
-740	-748	-89
-783	-1069	84
-868	-855	8
-1145	924	-594
-1320	2047	-807
-496	2047	-345
28	1696	-132
380	283	104
558	-225	115
633	-202	44
764	-40	-85
644	1057	-700
-173	2047	-1601
-697	2047	-1261
-1064	1584	-594
-861	-93	-185
-753	-421	288
-772	-762	127
-772	-708	-32
-839	-13	-125
-1133	2047	-1028
-957	2047	302
-358	2047	319
96	1361	-10
504	624	16
876	228	49
931	166	-111
572	1063	-452
-90	2047	-1273
-612	2047	-999
-1149	2047	-721
-944	198	-500
-730	-456	-16
-793	-713	33
-773	-687	-49
-769	360	-109
-973	2047	-580
-631	2047	-418
-141	2047	-409
52	1603	-177
359	569	-40
815	60	19
819	44	15
556	263	-152
-84	2047	-1412
-621	2047	-1245
-980	2047	-829
-921	62	-476
-836	-504	94
-825	-785	280
-752	-837	63
-912	483	-282
-1377	2047	-912
-680	2047	-440
-88	1876	-407
292	960	-196
688	259	-116
831	102	88
739	240	68
428	1139	-457
-380	2047	-1213
-800	2047	-1169
-1241	2047	-793
-1125	644	-528
-884	-442	-177
-964	-1012	156
-980	-1201	136
-1008	-281	-16
-1676	2047	-1012
-1028	2047	-482
-77	2047	-405
419	795	-114
728	160	-25
865	-4	32
892	96	-149
455	1451	-607
-250	2047	-1325
-881	2047	-1146
-1376	1999	-801
-1034	-12	-530
-861	-650	-18
-885	-880	102
-855	-769	25
-986	43	-52
-1593	2047	-876
-1128	2047	134
-84	2047	-196
519	920	-15
849	39	9
886	-204	80
723	142	-36
342	1515	-794
-377	2047	-1512
-946	2047	-1177
-1352	1608	-769
-1008	-181	-466
