Activity Name: tooth/
UserID: 188541
StartTime: 0
x	y	z
339	-898	435
336	-901	439
339	-892	440
337	-893	439
339	-897	432
344	-895	440
339	-888	438
344	-900	441
339	-889	433
344	-890	432
342	-897	443
342	-900	435
339	-900	435
337	-901	435
342	-903	432
344	-897	435
339	-897	427
348	-900	430
345	-897	433
348	-893	435
344	-898	432
348	-897	440
351	-892	432
356	-888	433
367	-888	440
360	-877	439
376	-880	443
383	-871	440
387	-863	441
387	-872	449
376	-871	446
360	-879	433
352	-893	428
359	-893	430
372	-884	430
380	-873	431
388	-869	428
394	-871	424
409	-865	426
404	-857	423
408	-864	422
407	-876	414
396	-881	409
387	-884	408
380	-884	391
371	-895	384
364	-905	379
355	-908	363
351	-917	347
350	-925	335
355	-940	332
359	-936	334
355	-945	339
364	-941	332
367	-938	310
359	-933	295
334	-935	280
316	-970	271
323	-1012	272
316	-1009	270
307	-989	278
304	-985	265
312	-994	264
316	-1000	270
304	-993	268
299	-986	252
295	-973	255
296	-964	255
327	-981	264
358	-976	291
366	-940	320
358	-905	334
352	-921	321
355	-927	305
380	-932	315
393	-919	334
408	-866	358
423	-866	364
440	-879	367
440	-903	407
444	-906	416
463	-904	406
475	-857	366
467	-826	376
483	-832	396
496	-818	414
497	-810	432
489	-820	451
497	-841	455
488	-860	467
467	-880	463
423	-897	463
399	-897	467
387	-893	454
371	-887	440
355	-885	436
319	-874	431
295	-863	431
281	-880	440
263	-908	444
241	-914	447
220	-920	442
195	-913	451
179	-912	496
184	-904	524
180	-912	547
182	-922	547
167	-906	519
163	-882	505
142	-872	488
139	-881	488
124	-873	476
87	-856	484
73	-872	519
63	-889	543
71	-924	568
99	-922	574
107	-884	556
120	-850	536
140	-879	527
152	-924	516
175	-953	515
209	-988	551
211	-928	539
168	-861	511
176	-871	489
169	-901	473
175	-948	465
177	-968	479
199	-953	494
223	-932	504
263	-946	531
313	-968	556
332	-911	545
315	-824	531
312	-786	534
311	-778	579
305	-816	591
312	-841	604
299	-824	595
311	-799	568
327	-769	564
339	-735	582
342	-740	627
323	-749	668
307	-744	671
320	-777	691
352	-784	684
351	-759	649
355	-753	624
368	-799	601
382	-823	588
377	-813	568
376	-836	576
376	-834	588
348	-817	600
338	-823	604
327	-820	608
321	-831	615
326	-841	616
326	-836	608
312	-818	600
295	-810	604
264	-801	600
236	-801	604
217	-800	617
203	-804	628
195	-797	636
192	-805	647
204	-831	659
208	-820	652
209	-815	654
204	-817	647
195	-821	632
192	-818	627
199	-829	643
195	-821	673
192	-813	700
196	-825	716
192	-840	726
191	-837	748
176	-832	771
166	-848	796
148	-831	838
108	-810	818
76	-801	788
71	-753	792
87	-818	721
81	-759	712
83	-697	744
73	-704	764
76	-711	780
68	-641	800
43	-605	791
52	-567	825
22	-504	812
-8	-473	774
-13	-466	790
-32	-493	807
-45	-493	823
-84	-501	827
-65	-493	844
-32	-551	880
-32	-602	900
-5	-592	931
-28	-625	903
-88	-601	819
-8	-616	960
120	-625	1104
8	-602	910
-433	-509	376
-356	-461	555
399	-594	1548
84	-727	1070
-993	-625	-224
-287	-392	591
561	-605	1771
72	-919	752
-842	-784	-340
-220	-695	636
492	-925	1831
95	-930	1020
-781	-871	-410
-672	-656	95
339	-866	1644
415	-874	1651
-281	-911	185
-944	-735	-724
-148	-656	500
536	-1034	1766
159	-1063	1216
-568	-1025	-164
-853	-680	-503
83	-791	929
556	-1113	1903
-52	-1124	691
-797	-1000	-658
-596	-668	-135
313	-816	1395
467	-1015	1728
-202	-1101	295
-874	-871	-765
-402	-601	179
392	-793	1651
307	-1056	1494
-340	-1064	72
-897	-745	-708
-217	-616	496
415	-836	1736
231	-968	1283
-388	-1005	-72
-909	-676	-669
-186	-650	599
377	-944	1768
160	-1026	1273
-392	-953	-64
-849	-657	-660
-157	-648	551
408	-985	1710
168	-1079	1217
-433	-953	-200
-829	-668	-601
-39	-721	774
376	-1069	1782
27	-1100	943
-517	-905	-354
-748	-668	-496
7	-741	816
356	-1104	1758
48	-1084	929
-449	-860	-333
-756	-645	-608
-57	-705	723
363	-1172	1856
-15	-1121	904
-725	-852	-708
-632	-644	-360
267	-900	1363
243	-1177	1598
-349	-1025	68
-914	-737	-866
-168	-679	327
488	-986	1852
159	-1060	1161
-576	-909	-632
-940	-653	-662
126	-815	910
742	-1288	1526
278	-1312	588
-650	-803	-473
-1322	-829	-537
-400	-1220	355
948	-1460	1095
835	-1098	611
-214	-724	-97
-1448	-912	-680
-1221	-762	-152
281	-1389	745
1142	-1439	955
198	-928	263
-1192	-858	-482
-1397	-733	-442
-77	-1151	439
1208	-1322	1047
590	-1037	448
-848	-845	-253
-1496	-809	-436
-357	-989	295
1030	-1325	870
908	-1121	582
-377	-817	-16
-1481	-977	-421
-880	-969	124
515	-939	783
985	-991	880
76	-1016	359
-1161	-1021	-429
-1151	-865	-296
-113	-1168	527
1031	-1216	1174
367	-1002	379
-989	-874	-514
-1160	-969	-400
-213	-1097	335
1073	-1217	1033
588	-1188	460
-781	-917	-489
-1301	-865	-639
-400	-1042	56
952	-1273	931
718	-1239	643
-552	-980	-272
-1293	-946	-714
-577	-921	-80
647	-1332	820
943	-1257	825
-178	-881	-74
-1273	-1004	-712
-897	-938	-269
371	-1149	550
1104	-1196	927
135	-1049	215
-1049	-996	-424
-977	-834	-272
127	-1031	380
1148	-1348	969
507	-1021	444
-856	-969	-410
-1293	-864	-544
-209	-933	159
1134	-1321	1105
881	-1202	775
-418	-973	-196
-1437	-972	-705
-620	-823	-64
919	-1284	1007
1065	-1296	856
-104	-922	-24
-1349	-1031	-716
-906	-817	-232
531	-1183	740
1140	-1321	1020
100	-1010	272
-1181	-961	-580
-1145	-721	-422
127	-1088	494
1103	-1396	1046
430	-1053	312
-772	-967	-388
-1273	-820	-557
-413	-874	46
863	-1344	967
812	-1225	660
-98	-954	35
-1180	-1122	-573
-962	-841	-244
372	-1092	643
993	-1364	743
230	-1033	214
-1039	-1127	-473
-1142	-813	-399
-28	-985	355
1136	-1367	894
619	-1151	311
-623	-944	-264
-1368	-925	-509
-554	-761	-13
827	-1325	711
998	-1289	615
-122	-932	-29
-1357	-1049	-633
-1058	-784	-282
350	-1188	519
1144	-1365	734
348	-1017	161
-868	-996	-394
-1289	-840	-477
-296	-964	124
953	-1340	799
702	-1265	451
-319	-925	-146
-1231	-938	-592
-828	-861	-183
399	-1248	558
1051	-1396	727
264	-1053	104
-996	-1065	-576
-1231	-759	-474
-149	-1034	299
999	-1434	830
571	-1202	323
-552	-972	-125
-1396	-817	-506
-776	-612	-192
446	-1261	439
1087	-1305	740
192	-1009	136
-1000	-976	-505
-1348	-786	-488
-440	-925	177
728	-1274	824
615	-1245	575
-381	-1049	-80
-1357	-928	-621
-912	-804	-180
134	-1209	503
886	-1316	855
236	-1012	188
-863	-855	-447
-1277	-841	-442
-468	-1044	88
771	-1204	852
785	-1199	627
-240	-973	-20
-1296	-985	-500
-1060	-757	-212
-2	-1073	221
1019	-1220	819
432	-1168	300
-644	-936	-228
-1404	-933	-500
-717	-832	-130
534	-1221	505
995	-1332	771
48	-1053	67
-1144	-975	-584
-1197	-828	-300
-244	-1064	207
876	-1287	691
588	-1224	320
-377	-888	-96
-1368	-943	-528
-928	-793	-237
185	-1151	264
1091	-1319	836
243	-1056	156
-980	-916	-548
-1346	-893	-441
-463	-1044	72
784	-1157	615
726	-1143	348
-108	-1015	-26
-532	-1033	-15
-519	-852	96
-442	-761	116
