Activity Name: tooth/
UserID: 6315
StartTime: 0
x	y	z
-303	-1033	-202
-290	-1049	-193
-274	-1066	-199
-249	-1104	-191
-228	-1132	-193
-225	-1154	-173
-212	-1210	-138
-181	-1199	-104
-153	-1152	-60
-121	-1144	-32
-88	-1137	-16
-71	-1073	6
-37	-1007	-34
-1	-928	-7
36	-885	-5
56	-909	-25
71	-930	-7
40	-991	-2
48	-1048	79
62	-1090	167
39	-975	163
33	-1012	112
51	-1114	91
72	-1121	136
92	-1209	88
103	-1183	59
79	-1165	-74
65	-1037	-89
40	-804	-98
63	-868	-160
160	-1033	-244
307	-1140	-340
396	-1055	-320
447	-1021	-180
435	-1172	-25
376	-1144	-50
208	-1101	7
99	-1005	8
44	-832	71
19	-905	196
12	-1133	316
38	-1167	284
78	-1074	92
185	-1082	-168
312	-1073	-280
391	-975	-272
430	-983	-120
415	-1052	83
323	-1041	111
166	-1104	-52
41	-1056	-157
-68	-935	-146
-153	-1004	-84
-112	-1125	-92
-23	-1124	-153
51	-1113	-144
78	-1127	-100
48	-1047	-98
35	-1073	-173
27	-1079	-247
-29	-996	-258
-31	-954	-264
71	-1033	-264
94	-991	-281
63	-1005	-353
28	-1053	-377
56	-1116	-341
31	-1049	-317
-4	-1037	-316
12	-1004	-362
35	-993	-386
62	-1039	-420
70	-1063	-420
15	-1009	-409
4	-961	-409
38	-1033	-416
14	-988	-423
-8	-986	-439
-1	-1017	-448
-23	-980	-433
-31	-957	-429
19	-1001	-449
23	-1005	-456
-7	-999	-464
-16	-997	-466
-1	-994	-472
8	-994	-465
-7	-969	-473
-8	-961	-469
7	-985	-477
12	-1005	-484
-2	-1004	-477
-16	-993	-490
-20	-973	-497
-13	-969	-495
-12	-969	-488
-10	-968	-488
-8	-961	-496
-10	-960	-497
-20	-968	-496
-17	-961	-493
-13	-968	-496
-18	-967	-490
-16	-962	-488
-20	-968	-497
-26	-973	-503
-13	-968	-490
-2	-973	-484
-2	-965	-490
-8	-959	-485
-13	-959	-490
-16	-968	-505
-16	-964	-520
-13	-959	-504
-8	-959	-497
-8	-957	-500
-8	-961	-505
-15	-965	-500
-16	-945	-505
-25	-936	-509
-25	-943	-500
-21	-964	-506
-23	-992	-528
-26	-969	-532
-13	-972	-533
-4	-948	-543
8	-951	-541
8	-993	-544
-29	-1001	-537
-40	-1009	-528
-28	-1037	-514
-24	-1021	-479
-26	-1012	-437
-32	-1056	-432
-18	-1081	-452
-29	-1103	-429
-55	-1085	-328
-61	-1073	-255
-53	-1064	-221
-55	-1077	-184
-66	-1133	-108
-130	-1096	-34
-132	-1001	22
24	-965	-76
179	-912	-116
220	-925	-61
124	-953	39
32	-964	94
25	-1032	92
46	-1092	118
63	-1092	134
80	-1064	103
103	-1058	79
110	-1039	86
102	-1044	88
96	-1041	99
168	-1060	83
223	-1072	40
220	-1060	48
204	-1025	62
211	-996	80
272	-1012	80
335	-1048	83
327	-1121	88
227	-1103	87
163	-976	104
196	-978	152
284	-1032	129
334	-1053	89
299	-1049	76
227	-1032	73
172	-1018	112
222	-985	207
319	-1090	243
377	-1113	191
372	-1025	143
348	-961	108
319	-945	76
344	-880	67
432	-845	76
508	-885	76
511	-964	95
415	-1072	137
275	-1111	186
185	-928	231
241	-913	248
343	-1105	195
340	-1119	160
259	-1044	176
167	-991	216
135	-903	199
231	-953	176
347	-1154	172
368	-1175	204
291	-1076	240
255	-973	228
265	-921	207
319	-877	164
415	-960	127
455	-1028	112
403	-1025	135
356	-985	140
320	-921	147
327	-817	151
403	-884	166
438	-1026	191
371	-1088	239
320	-1098	319
254	-1041	408
319	-957	441
536	-1183	520
766	-1457	556
912	-1479	572
929	-1468	415
816	-1116	275
812	-866	223
864	-496	92
831	-264	-53
467	-217	124
112	-108	391
43	-313	588
99	-413	639
251	-266	619
432	-160	531
566	-185	476
587	-178	495
632	-173	537
632	-159	679
524	-41	825
579	144	608
728	334	700
975	620	695
1313	339	536
1160	-244	559
1030	-772	391
801	-733	688
824	-420	688
726	-192	590
568	-285	647
371	-349	608
334	-377	704
419	-215	664
679	-47	569
814	-34	670
830	-122	711
828	-333	614
761	-463	732
672	-509	688
648	-402	644
672	-186	620
739	-113	624
721	-113	783
711	-255	751
694	-423	651
673	-453	662
679	-268	612
764	-100	539
719	-160	608
696	-329	753
646	-444	764
696	-389	675
742	-298	548
811	-228	487
844	-114	560
771	-153	628
724	-228	643
652	-404	743
639	-381	691
633	-372	609
664	-121	604
592	-57	476
799	-141	607
723	-218	704
785	-287	615
828	-265	543
833	-95	460
988	-45	380
1087	-95	311
1043	-141	324
847	-248	385
680	-373	591
702	-439	691
858	-257	575
984	-119	430
943	-212	403
812	-296	528
719	-401	670
713	-340	735
785	-183	617
824	-49	632
835	-17	568
720	-69	688
681	-217	716
622	-265	675
593	-170	801
649	-97	728
716	67	723
726	87	787
679	-87	727
617	-92	696
495	56	688
515	408	572
