Activity Name: tooth/
UserID: 712
StartTime: 0
x	y	z
270	-948	68
263	-965	44
267	-959	28
278	-996	6
272	-1008	-8
264	-953	-1
243	-925	-20
246	-961	-34
255	-1041	-48
239	-852	67
124	-832	-44
79	-961	-177
137	-899	-312
152	-951	-520
185	-904	-541
239	-928	-567
225	-996	-521
161	-761	-548
192	-1092	-407
112	-1074	-502
204	-935	-592
223	-832	-449
193	-693	-649
223	-765	-714
240	-784	-554
251	-728	-509
216	-777	-578
163	-820	-484
188	-881	-544
184	-873	-648
150	-753	-537
243	-791	-562
259	-817	-513
180	-852	-505
160	-815	-479
188	-869	-468
241	-836	-583
231	-789	-408
252	-861	-497
203	-836	-421
160	-900	-425
163	-833	-493
332	-793	-505
300	-887	-751
147	-816	-266
292	-807	-769
243	-836	-480
180	-756	-524
337	-737	-639
208	-792	-617
190	-837	-525
230	-816	-631
179	-765	-706
156	-744	-516
184	-681	-672
319	-736	-596
217	-764	-644
192	-968	-736
206	-905	-569
240	-736	-237
142	-1293	-373
359	-989	73
243	-319	48
294	-780	-4
304	-1164	-152
415	-1033	-314
300	-1032	-49
176	-1049	204
95	-976	296
177	-992	31
79	-953	-52
11	-805	-274
48	-772	-442
99	-820	-489
188	-825	-529
211	-889	-607
308	-906	-655
259	-840	-601
150	-823	-633
136	-754	-685
124	-746	-676
102	-729	-729
70	-705	-737
52	-695	-714
63	-685	-732
88	-708	-712
107	-717	-765
95	-704	-776
76	-740	-744
68	-746	-797
83	-749	-761
91	-720	-749
108	-733	-693
108	-753	-701
52	-653	-634
31	-637	-514
19	-617	-436
14	-644	-362
-68	-730	-473
-121	-833	-442
-325	-912	-296
-529	-693	-116
-448	-420	17
-255	-669	-10
-340	-936	-353
-484	-1176	-801
-784	-1072	-994
-881	-717	-724
-928	-653	-409
-900	-320	-241
-975	-535	-208
-625	-728	-431
-1161	-921	-272
-737	-857	-154
-756	-900	-372
-658	-1013	-168
-553	-1009	-432
-496	-980	-296
-336	-832	-232
-129	-802	-210
-25	-770	-324
17	-729	-237
3	-714	-305
-4	-676	-361
-1	-689	-394
31	-721	-407
-16	-734	-449
-15	-740	-536
35	-820	-545
-13	-852	-685
30	-879	-612
15	-858	-609
14	-865	-580
17	-863	-562
20	-884	-576
7	-824	-548
7	-941	-634
-41	-887	-573
-333	-829	-538
-42	-791	-481
-31	-760	-434
-66	-756	-484
-98	-740	-441
-77	-796	-473
-77	-775	-506
-130	-729	-458
-90	-752	-490
-89	-769	-463
-40	-825	-477
-49	-858	-436
-31	-985	-527
-81	-936	-560
-68	-960	-514
9	-1026	-561
27	-1010	-592
47	-964	-554
103	-1319	-533
166	-1085	-473
131	-772	-578
111	-769	-450
211	-864	-517
22	-893	-552
56	-807	-490
176	-791	-544
171	-936	-513
179	-834	-552
110	-780	-592
96	-845	-602
119	-873	-664
119	-818	-618
131	-897	-584
172	-898	-597
155	-900	-565
108	-863	-522
147	-864	-511
166	-900	-439
124	-917	-466
137	-988	-377
151	-930	-386
126	-932	-240
96	-879	-298
99	-916	-330
95	-921	-272
73	-920	-276
40	-916	-225
19	-937	-197
-21	-916	-213
-15	-888	-184
-10	-941	-223
-77	-840	-114
-58	-922	-292
-81	-895	-264
-109	-898	-360
-77	-898	-562
-72	-847	-551
-57	-737	-543
-266	-911	-564
-160	-996	-580
-82	-1009	-673
-100	-872	-496
-144	-848	-669
-89	-925	-474
-108	-930	-484
-164	-916	-473
-164	-858	-353
-232	-848	-405
-232	-872	-380
-191	-832	-445
-111	-853	-490
15	-900	-401
126	-921	-461
179	-1053	-365
48	-1005	-493
22	-884	-597
159	-796	-637
216	-884	-575
153	-889	-552
48	-824	-525
14	-853	-568
3	-919	-512
24	-912	-532
59	-837	-548
65	-837	-477
72	-912	-524
63	-936	-543
25	-914	-487
48	-860	-464
79	-884	-439
83	-911	-424
96	-919	-407
67	-928	-392
83	-917	-388
127	-909	-370
124	-887	-349
121	-881	-370
163	-921	-388
188	-969	-380
140	-920	-388
111	-904	-388
152	-904	-388
179	-911	-400
164	-921	-413
131	-914	-415
131	-936	-413
135	-925	-408
119	-909	-402
120	-910	-420
135	-928	-409
140	-920	-404
134	-911	-404
129	-921	-413
108	-909	-410
110	-897	-416
124	-892	-423
167	-906	-433
97	-922	-424
123	-881	-441
135	-874	-461
89	-889	-460
92	-905	-456
104	-884	-436
110	-885	-456
119	-940	-452
129	-932	-473
78	-856	-461
54	-832	-488
131	-961	-461
184	-880	-490
112	-881	-508
92	-884	-511
88	-897	-500
95	-897	-512
104	-889	-538
112	-882	-521
111	-852	-514
104	-836	-522
120	-829	-490
132	-817	-505
143	-840	-497
156	-841	-493
137	-797	-506
176	-825	-536
135	-848	-568
88	-873	-546
103	-852	-521
135	-797	-538
176	-807	-565
156	-825	-588
94	-855	-576
76	-871	-516
113	-800	-521
161	-775	-564
168	-785	-594
126	-848	-592
54	-877	-575
