Activity Name: walk/
UserID: 228
StartTime: 0
x	y	z
312	688	-680
318	699	-689
319	679	-687
316	675	-682
324	688	-703
319	678	-689
318	676	-689
318	676	-689
321	684	-692
321	681	-695
323	679	-692
323	679	-689
320	679	-685
329	679	-690
319	675	-692
320	673	-688
323	679	-697
326	679	-700
323	681	-696
320	675	-692
323	679	-692
320	671	-689
321	680	-692
318	673	-695
313	671	-693
318	679	-690
321	679	-703
319	675	-698
313	675	-697
316	679	-697
307	708	-704
307	678	-685
289	695	-680
231	736	-682
231	715	-669
211	699	-669
220	643	-721
240	617	-783
263	596	-831
319	606	-857
359	620	-848
316	655	-785
248	689	-708
179	691	-647
163	716	-623
203	759	-663
238	779	-689
246	748	-697
247	702	-724
236	668	-745
211	664	-804
204	684	-824
204	679	-770
211	614	-745
246	556	-776
254	547	-817
271	579	-865
297	620	-890
302	630	-837
296	564	-804
304	515	-832
294	502	-856
275	519	-856
286	523	-845
287	515	-844
289	531	-847
190	568	-765
-32	630	-580
-353	608	-410
-372	655	-692
-740	761	-968
-561	880	-961
-642	1079	-914
-672	1248	-850
-703	1115	-746
-609	659	-680
-714	534	-632
-607	806	-690
-305	892	-992
-216	603	-857
-393	617	-721
-448	872	-594
-465	745	-592
-226	480	-365
-360	537	-338
-493	659	-233
-705	719	-361
-607	807	-660
-674	951	-749
-653	889	-569
-557	748	-356
-437	739	-330
-528	971	-292
-533	1008	-279
-433	920	-285
-372	892	-288
-377	918	-272
-423	908	-260
-441	883	-285
-413	884	-321
-377	886	-337
-377	888	-351
-393	896	-377
-378	888	-416
-351	865	-442
-324	852	-468
-313	867	-497
-309	900	-522
-296	891	-528
-281	856	-504
-269	856	-492
-272	875	-482
-276	879	-468
-257	878	-473
-240	878	-487
-210	891	-483
-193	911	-468
-189	920	-449
-189	927	-428
-200	927	-416
-209	915	-408
-217	919	-409
-224	928	-420
-241	942	-410
-321	1040	-433
-425	1148	-490
-431	940	-463
-424	732	-426
-506	647	-385
-637	655	-377
-700	806	-311
-626	873	-290
-497	771	-320
-444	700	-367
-444	744	-361
-458	812	-305
-433	819	-279
-372	824	-301
-321	844	-298
-317	899	-269
-308	911	-264
-316	904	-279
-332	1020	-249
-441	1079	-400
-637	1080	-633
-609	976	-497
-442	699	-482
-375	620	-527
-388	731	-637
-385	833	-649
-369	787	-553
-346	711	-461
-324	751	-484
-324	849	-532
-361	873	-516
-392	809	-482
-404	780	-501
-397	801	-511
-405	809	-516
-426	881	-489
-532	1086	-514
-616	1291	-711
-616	1035	-636
-648	487	-377
-697	263	-218
-748	544	-311
-656	811	-356
-519	776	-354
-488	671	-388
-517	643	-409
-497	729	-320
-497	783	-300
-505	759	-308
-497	726	-329
-468	775	-333
-436	895	-336
-388	972	-356
-322	934	-367
-441	972	-564
-692	1171	-721
-789	940	-504
-672	481	-420
-623	548	-544
-557	691	-554
-541	684	-537
-503	707	-482
-444	716	-484
-377	735	-472
-397	760	-452
-418	827	-402
-407	862	-458
-423	926	-473
-497	1027	-455
-648	1211	-612
-633	1116	-836
-497	622	-544
-506	480	-305
-592	612	-404
-511	785	-377
-391	775	-296
-399	670	-324
-447	712	-372
-456	675	-357
-413	672	-364
-357	832	-354
-351	995	-321
-319	1115	-216
-370	1079	-383
-525	1073	-722
-452	887	-551
-433	723	-665
-481	832	-709
-479	803	-641
-448	670	-445
