Activity Name: walk/
UserID: 15218
StartTime: 0
x	y	z
-961	-504	-114
-952	-553	-119
-956	-637	-119
-1096	-621	-265
-1176	-557	-349
-1039	-356	-282
-946	-207	-213
-903	79	-120
-936	127	-151
-956	-153	-233
-888	-161	-221
-857	-111	-225
-912	-196	-281
-961	-386	-296
-1041	-495	-300
-1109	-410	-385
-1137	-328	-464
-943	-458	-340
-829	-537	-244
-886	-452	-240
-869	-312	-221
-877	-349	-207
-820	-439	-185
-791	-500	-154
-786	-546	-72
-804	-592	-68
-781	-661	-89
-864	-793	-141
-925	-714	-228
-936	-695	-237
-898	-825	-257
-816	-832	-360
-833	-610	-449
-881	-417	-505
-897	-340	-488
-901	-296	-482
-888	-180	-424
-840	-108	-335
-776	-170	-273
-728	-253	-232
-729	-232	-212
-861	-252	-232
-1064	-351	-288
-1130	-409	-327
-1128	-464	-288
-1140	-512	-300
-967	-522	-274
-808	-532	-201
-828	-505	-314
-877	-429	-377
-776	-392	-321
-644	-401	-241
-628	-413	-207
-689	-436	-232
-799	-500	-180
-994	-441	39
-1338	-164	144
-1189	-503	-80
-989	-561	-141
-1032	-533	-159
-1031	-588	-217
-954	-488	-309
-1012	-278	-386
-1101	-244	-376
-1079	-335	-354
-900	-324	-298
-744	-188	-221
-689	-100	-197
-752	-165	-200
-856	-221	-177
-927	-247	-186
-1060	-301	-250
-1177	-461	-284
-1236	-568	-324
-1040	-607	-216
-873	-512	-153
-826	-320	-273
-880	-308	-345
-937	-373	-381
-791	-397	-287
-653	-417	-157
-705	-463	-81
-813	-473	-89
-863	-496	-52
-945	-557	41
-1009	-769	108
-1069	-877	86
-1108	-924	-13
-1012	-765	-143
-928	-528	-186
-993	-321	-189
-1061	-160	-226
-1037	-1	-296
-976	52	-301
-879	112	-272
-829	83	-224
-852	-64	-196
-968	-186	-212
-1081	-300	-264
-1161	-425	-268
-1241	-449	-345
-1028	-473	-232
-913	-517	-162
-983	-421	-301
-985	-354	-311
-828	-344	-204
-706	-360	-137
-705	-420	-80
-770	-423	-76
-804	-455	-45
-815	-457	-49
-967	-480	-160
-1066	-520	-177
-1056	-532	-176
-1148	-583	-196
-1096	-589	-228
-1077	-457	-322
-1189	-369	-343
-1063	-249	-290
-914	-139	-255
-824	-29	-244
-764	-47	-344
-733	-93	-360
-737	-164	-282
-836	-168	-258
-957	-228	-266
-1063	-388	-191
-1125	-583	-88
-1309	-505	-305
-1159	-568	-324
-1049	-534	-266
-976	-314	-320
-856	-249	-285
-719	-285	-272
-632	-308	-281
-639	-305	-285
-661	-338	-232
-697	-397	-157
-840	-497	-134
-1039	-525	-196
-1172	-434	-200
-1146	-372	-137
-1104	-464	-135
-1126	-505	-247
-1148	-353	-392
-1105	-237	-367
-962	-217	-288
-832	-217	-321
-793	-177	-362
-765	-93	-360
-732	-136	-325
-744	-191	-292
-807	-165	-263
-932	-207	-296
-1037	-311	-263
-1053	-377	-221
-1061	-408	-284
-1096	-562	-247
-1032	-674	-189
-962	-576	-225
-913	-381	-233
-844	-311	-213
-832	-313	-193
-730	-293	-157
-681	-365	-141
-741	-460	-106
-797	-473	-109
-864	-442	-173
-973	-434	-281
-1039	-449	-281
-986	-424	-248
-1053	-505	-269
-1060	-509	-335
-1081	-377	-338
-1069	-266	-327
-935	-236	-304
-793	-184	-265
-762	-209	-277
-794	-212	-308
-765	-180	-304
-776	-176	-248
-872	-225	-285
-1016	-292	-337
-1047	-377	-313
-1005	-455	-192
-1004	-472	-186
-951	-468	-244
-980	-545	-281
-1037	-456	-313
-909	-365	-244
-761	-340	-194
-688	-336	-178
-692	-353	-175
-740	-417	-169
-786	-481	-168
-836	-471	-201
-945	-428	-266
-1021	-413	-293
-992	-404	-272
-961	-441	-272
-1015	-519	-293
-1000	-450	-336
-1025	-346	-352
-981	-296	-324
-892	-269	-285
-842	-244	-271
-848	-225	-296
-852	-202	-303
-810	-185	-292
-808	-193	-276
-841	-217	-276
-957	-247	-330
-996	-306	-353
-957	-381	-308
-1009	-421	-309
-972	-428	-252
-953	-505	-160
-1034	-568	-165
-1021	-420	-144
-946	-229	-28
-906	-167	-20
